PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR
223.00,OH,PSA Airlines Inc.,12339,IND,11057,CLT,2025
223.00,OH,PSA Airlines Inc.,14307,PVD,11057,CLT,2025
223.00,OO,SkyWest Airlines Inc.,12266,IAH,14674,SAF,2025
223.00,OO,SkyWest Airlines Inc.,14674,SAF,12266,IAH,2025
223.00,WN,Southwest Airlines Co.,10693,BNA,11540,ELP,2025
223.00,WN,Southwest Airlines Co.,14683,SAT,13891,ONT,2025
223.00,YX,Republic Airline,10721,BOS,12323,ILM,2025
223.00,YX,Republic Airline,11278,DCA,10257,ALB,2025
224.00,8E,Bering Air Inc.,10640,BKC,13970,OTZ,2025
224.00,9E,Endeavor Air Inc.,11433,DTW,13931,ORF,2025
224.00,9X,"Southern Airways Express, dba Mokulele Airlines",13032,LNS,12264,IAD,2025
224.00,G4,Allegiant Air,11823,FWA,12889,LAS,2025
224.00,G7,GoJet Airlines LLC d/b/a United Express,12264,IAD,14122,PIT,2025
224.00,GV,Grant Aviation,15293,TOG,11336,DLG,2025
224.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12171,HNH,12523,JNU,2025
224.00,PT,Piedmont Airlines,13930,ORD,15380,TVC,2025
224.00,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,15016,STL,2025
224.00,YX,Republic Airline,12264,IAD,14711,SCE,2025
225.00,AA,American Airlines Inc.,12953,LGA,11278,DCA,2025
225.00,F9,Frontier Airlines Inc.,12992,LIT,11292,DEN,2025
225.00,GV,Grant Aviation,15554,VAK,10551,BET,2025
225.00,KG,Key Lime Air Corp dba Denver Air Connection,11292,DEN,10221,AIA,2025
225.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,2025
225.00,MQ,Envoy Air,12992,LIT,13303,MIA,2025
225.00,OO,SkyWest Airlines Inc.,10397,ATL,12945,LEX,2025
225.00,OO,SkyWest Airlines Inc.,12094,HDN,14771,SFO,2025
225.00,OO,SkyWest Airlines Inc.,12266,IAH,10423,AUS,2025
225.00,WN,Southwest Airlines Co.,10792,BUF,14027,PBI,2025
225.00,WN,Southwest Airlines Co.,12173,HNL,11292,DEN,2025
225.00,WN,Southwest Airlines Co.,14683,SAT,13891,ONT,2025
225.00,WN,Southwest Airlines Co.,15016,STL,13796,OAK,2025
225.00,YX,Republic Airline,11193,CVG,13303,MIA,2025
225.00,YX,Republic Airline,13930,ORD,10423,AUS,2025
226.00,1QQ,City Wings Inc dba Seaflight,15024,STT,15027,STX,2025
226.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",11126,CPX,12553,JRV,2025
226.00,9E,Endeavor Air Inc.,13487,MSP,10529,BDL,2025
226.00,AS,Alaska Airlines Inc.,15991,YAK,14747,SEA,2025
226.00,C5,CommuteAir LLC dba CommuteAir,11193,CVG,12264,IAD,2025
226.00,MQ,Envoy Air,15412,TYS,11298,DFW,2025
226.00,MX,Breeze Aviation Group DBA  Breeze,14986,SRQ,15096,SYR,2025
226.00,OO,SkyWest Airlines Inc.,11433,DTW,15016,STL,2025
226.00,UA,United Air Lines Inc.,11697,FLL,12889,LAS,2025
226.00,WN,Southwest Airlines Co.,14027,PBI,14307,PVD,2025
226.00,YX,Republic Airline,14122,PIT,14100,PHL,2025
226.00,YX,Republic Airline,15096,SYR,13303,MIA,2025
226.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,11775,FSD,2025
227.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",10172,ADW,11973,GPT,2025
227.00,37Q,"Eastern Air Express, LLC (EAX)",13204,MCO,11540,ELP,2025
227.00,B6,JetBlue Airways,10732,BQN,14843,SJU,2025
227.00,DL,Delta Air Lines Inc.,11624,EYW,12953,LGA,2025
227.00,KG,Key Lime Air Corp dba Denver Air Connection,10950,CEZ,11292,DEN,2025
227.00,MQ,Envoy Air,13303,MIA,10721,BOS,2025
227.00,NK,Spirit Air Lines,10800,BUR,14831,SJC,2025
227.00,OO,SkyWest Airlines Inc.,14262,PSP,10713,BOI,2025
227.00,OO,SkyWest Airlines Inc.,14747,SEA,11503,EGE,2025
227.00,PT,Piedmont Airlines,15016,STL,13930,ORD,2025
227.00,SY,Sun Country Airlines d/b/a MN Airlines,11618,EWR,13487,MSP,2025
227.00,UA,United Air Lines Inc.,14252,PSC,11292,DEN,2025
227.00,WN,Southwest Airlines Co.,14679,SAN,13342,MKE,2025
227.00,WN,Southwest Airlines Co.,14679,SAN,15304,TPA,2025
227.00,YX,Republic Airline,10721,BOS,14986,SRQ,2025
227.00,YX,Republic Airline,13303,MIA,10693,BNA,2025
227.00,YX,Republic Airline,13303,MIA,14492,RDU,2025
228.00,2JQ,Delux Public Charter LLC,10800,BUR,15342,TSM,2025
228.00,9E,Endeavor Air Inc.,11433,DTW,10792,BUF,2025
228.00,9E,Endeavor Air Inc.,13198,MCI,12953,LGA,2025
228.00,9K,"Hyannis Air Service, Inc. dba Cape Air",10620,BIL,12245,HVR,2025
228.00,B6,JetBlue Airways,12478,JFK,14321,PWM,2025
228.00,DL,Delta Air Lines Inc.,11042,CLE,12339,IND,2025
228.00,DL,Delta Air Lines Inc.,11433,DTW,12758,KOA,2025
228.00,DL,Delta Air Lines Inc.,14869,SLC,11977,GRB,2025
228.00,GCA,"Global Crossing Airlines, Inc.",10540,BED,10792,BUF,2025
228.00,OO,SkyWest Airlines Inc.,12953,LGA,11986,GRR,2025
228.00,WN,Southwest Airlines Co.,13198,MCI,14986,SRQ,2025
228.00,WN,Southwest Airlines Co.,13303,MIA,14107,PHX,2025
228.00,X4,Air Excursions LLC,12523,JNU,11997,GST,2025
228.00,YV,Mesa Airlines Inc.,12266,IAH,10747,BRO,2025
228.00,YV,Mesa Airlines Inc.,15376,TUS,12266,IAH,2025
228.00,YX,Republic Airline,13303,MIA,12992,LIT,2025
229.00,2E,Smokey Bay Air Inc.,14942,SOV,12184,HOM,2025
229.00,8E,Bering Air Inc.,10640,BKC,13970,OTZ,2025
229.00,9E,Endeavor Air Inc.,11433,DTW,10257,ALB,2025
229.00,9K,"Hyannis Air Service, Inc. dba Cape Air",10414,AUG,10721,BOS,2025
229.00,9X,"Southern Airways Express, dba Mokulele Airlines",10744,BRL,13930,ORD,2025
229.00,AA,American Airlines Inc.,11298,DFW,10423,AUS,2025
229.00,AN,"ADVANCED AIR, LLC",11085,CNM,10140,ABQ,2025
229.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,13851,OKC,2025
229.00,DL,Delta Air Lines Inc.,15304,TPA,11697,FLL,2025
229.00,MQ,Envoy Air,16218,YUM,14107,PHX,2025
229.00,MX,Breeze Aviation Group DBA  Breeze,12244,HVN,14524,RIC,2025
229.00,MX,Breeze Aviation Group DBA  Breeze,14122,PIT,12892,LAX,2025
229.00,MX,Breeze Aviation Group DBA  Breeze,15096,SYR,14986,SRQ,2025
229.00,NK,Spirit Air Lines,11066,CMH,10693,BNA,2025
229.00,OO,SkyWest Airlines Inc.,11298,DFW,10693,BNA,2025
229.00,OO,SkyWest Airlines Inc.,12266,IAH,12094,HDN,2025
229.00,PT,Piedmont Airlines,13198,MCI,13930,ORD,2025
229.00,PT,Piedmont Airlines,13930,ORD,12217,HSV,2025
229.00,YX,Republic Airline,12992,LIT,13303,MIA,2025
230.00,8V,Wright Air Service,11630,FAI,11833,FYU,2025
230.00,AN,"ADVANCED AIR, LLC",12127,HHR,13194,MCE,2025
230.00,B6,JetBlue Airways,11697,FLL,14027,PBI,2025
230.00,G7,GoJet Airlines LLC d/b/a United Express,12264,IAD,14492,RDU,2025
230.00,GCA,"Global Crossing Airlines, Inc.",12206,HRL,10466,AZA,2025
230.00,MQ,Envoy Air,15919,XNA,13303,MIA,2025
230.00,MX,Breeze Aviation Group DBA  Breeze,12323,ILM,14635,RSW,2025
230.00,OO,SkyWest Airlines Inc.,14771,SFO,10423,AUS,2025
230.00,PT,Piedmont Airlines,13930,ORD,15016,STL,2025
230.00,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,11252,DAB,2025
230.00,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,14635,RSW,2025
230.00,SY,Sun Country Airlines d/b/a MN Airlines,12758,KOA,12892,LAX,2025
230.00,WN,Southwest Airlines Co.,14986,SRQ,10257,ALB,2025
230.00,XP,TEM Enterprises dba  Avelo Airlines,12244,HVN,15412,TYS,2025
230.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,11067,CMI,2025
231.00,8E,Bering Air Inc.,15785,WLK,13970,OTZ,2025
231.00,9K,"Hyannis Air Service, Inc. dba Cape Air",10721,BOS,14875,SLK,2025
231.00,9X,"Southern Airways Express, dba Mokulele Airlines",13347,MKK,13109,LUP,2025
231.00,AS,Alaska Airlines Inc.,15841,WRG,12819,KTN,2025
231.00,C5,CommuteAir LLC dba CommuteAir,12266,IAH,13851,OKC,2025
231.00,F9,Frontier Airlines Inc.,10397,ATL,15356,TTN,2025
231.00,G7,GoJet Airlines LLC d/b/a United Express,12264,IAD,14321,PWM,2025
231.00,MQ,Envoy Air,11298,DFW,11292,DEN,2025
231.00,MX,Breeze Aviation Group DBA  Breeze,11252,DAB,14492,RDU,2025
231.00,NK,Spirit Air Lines,13487,MSP,11697,FLL,2025
231.00,OO,SkyWest Airlines Inc.,10423,AUS,13495,MSY,2025
231.00,OO,SkyWest Airlines Inc.,13930,ORD,15016,STL,2025
231.00,XP,TEM Enterprises dba  Avelo Airlines,14635,RSW,10529,BDL,2025
231.00,YX,Republic Airline,12124,HHH,13930,ORD,2025
231.00,YX,Republic Airline,12953,LGA,10994,CHS,2025
231.00,YX,Republic Airline,13930,ORD,13931,ORF,2025
232.00,9X,"Southern Airways Express, dba Mokulele Airlines",12363,IPL,12892,LAX,2025
232.00,DL,Delta Air Lines Inc.,11697,FLL,15304,TPA,2025
232.00,MQ,Envoy Air,11057,CLT,15249,TLH,2025
232.00,MQ,Envoy Air,15412,TYS,13930,ORD,2025
232.00,OH,PSA Airlines Inc.,11641,FAY,11057,CLT,2025
232.00,OO,SkyWest Airlines Inc.,11540,ELP,11298,DFW,2025
232.00,OO,SkyWest Airlines Inc.,15412,TYS,11298,DFW,2025
232.00,QX,Horizon Air,14747,SEA,12156,HLN,2025
232.00,SY,Sun Country Airlines d/b/a MN Airlines,14635,RSW,11973,GPT,2025
232.00,UA,United Air Lines Inc.,14771,SFO,12173,HNL,2025
232.00,WN,Southwest Airlines Co.,10821,BWI,14771,SFO,2025
232.00,X9,Omni Air International LLC,10676,BLV,10615,BIF,2025
232.00,YX,Republic Airline,13204,MCO,10693,BNA,2025
233.00,8E,Bering Air Inc.,13942,ORV,13970,OTZ,2025
233.00,9K,"Hyannis Air Service, Inc. dba Cape Air",12245,HVR,10620,BIL,2025
233.00,GCA,"Global Crossing Airlines, Inc.",14683,SAT,11540,ELP,2025
233.00,KAH,Kenmore Air Harbor,11762,FRD,11588,ESD,2025
233.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15138,TBN,13930,ORD,2025
233.00,MX,Breeze Aviation Group DBA  Breeze,13495,MSY,13931,ORF,2025
233.00,MX,Breeze Aviation Group DBA  Breeze,13931,ORF,12244,HVN,2025
233.00,OO,SkyWest Airlines Inc.,14771,SFO,12441,JAC,2025
233.00,WN,Southwest Airlines Co.,13796,OAK,13495,MSY,2025
233.00,YX,Republic Airline,11298,DFW,11618,EWR,2025
233.00,YX,Republic Airline,12478,JFK,15096,SYR,2025
234.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11844,GAL,2025
234.00,8E,Bering Air Inc.,13873,OME,14805,SHH,2025
234.00,8V,Wright Air Service,10754,BRW,10225,AIN,2025
234.00,9K,"Hyannis Air Service, Inc. dba Cape Air",11908,GGW,10620,BIL,2025
234.00,C5,CommuteAir LLC dba CommuteAir,14685,SAV,12264,IAD,2025
234.00,G7,GoJet Airlines LLC d/b/a United Express,12264,IAD,12953,LGA,2025
234.00,MQ,Envoy Air,11109,COS,11298,DFW,2025
234.00,MQ,Envoy Air,11278,DCA,12217,HSV,2025
234.00,MQ,Envoy Air,14576,ROC,11278,DCA,2025
234.00,OH,PSA Airlines Inc.,11278,DCA,14986,SRQ,2025
234.00,OO,SkyWest Airlines Inc.,10257,ALB,13930,ORD,2025
234.00,OO,SkyWest Airlines Inc.,12266,IAH,11140,CRP,2025
234.00,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,11996,GSP,2025
234.00,UA,United Air Lines Inc.,11618,EWR,14893,SMF,2025
234.00,WN,Southwest Airlines Co.,13198,MCI,11066,CMH,2025
234.00,WN,Southwest Airlines Co.,13495,MSY,13796,OAK,2025
234.00,YX,Republic Airline,11433,DTW,15096,SYR,2025
234.00,YX,Republic Airline,11624,EYW,13303,MIA,2025
234.00,YX,Republic Airline,13244,MEM,11433,DTW,2025
235.00,8V,Wright Air Service,10225,AIN,10754,BRW,2025
235.00,9E,Endeavor Air Inc.,10397,ATL,11996,GSP,2025
235.00,AS,Alaska Airlines Inc.,10299,ANC,14256,PSG,2025
235.00,F9,Frontier Airlines Inc.,10721,BOS,11193,CVG,2025
235.00,F9,Frontier Airlines Inc.,12339,IND,11298,DFW,2025
235.00,F9,Frontier Airlines Inc.,14869,SLC,14057,PDX,2025
235.00,G4,Allegiant Air,12264,IAD,12451,JAX,2025
235.00,MQ,Envoy Air,11278,DCA,12217,HSV,2025
235.00,NK,Spirit Air Lines,10693,BNA,13303,MIA,2025
235.00,OO,SkyWest Airlines Inc.,10140,ABQ,11298,DFW,2025
235.00,SY,Sun Country Airlines d/b/a MN Airlines,11996,GSP,11973,GPT,2025
235.00,X9,Omni Air International LLC,14533,RIV,13697,N1C,2025
236.00,C5,CommuteAir LLC dba CommuteAir,12264,IAD,11042,CLE,2025
236.00,GCA,"Global Crossing Airlines, Inc.",11618,EWR,10540,BED,2025
236.00,KAH,Kenmore Air Harbor,13002,LKE,13002,LKE,2025
236.00,NK,Spirit Air Lines,13342,MKE,15304,TPA,2025
236.00,OH,PSA Airlines Inc.,14100,PHL,10208,AGS,2025
236.00,OO,SkyWest Airlines Inc.,13495,MSY,12266,IAH,2025
236.00,PT,Piedmont Airlines,12217,HSV,13930,ORD,2025
236.00,UA,United Air Lines Inc.,13930,ORD,12441,JAC,2025
236.00,XP,TEM Enterprises dba  Avelo Airlines,14783,SGF,12191,HOU,2025
236.00,YX,Republic Airline,13930,ORD,10990,CHO,2025
236.00,YX,Republic Airline,13930,ORD,15919,XNA,2025
237.00,2E,Smokey Bay Air Inc.,12184,HOM,12649,KEB,2025
237.00,8E,Bering Air Inc.,13970,OTZ,13942,ORV,2025
237.00,8E,Bering Air Inc.,14805,SHH,13873,OME,2025
237.00,9E,Endeavor Air Inc.,10257,ALB,11433,DTW,2025
237.00,9K,"Hyannis Air Service, Inc. dba Cape Air",10620,BIL,13862,OLF,2025
237.00,9X,"Southern Airways Express, dba Mokulele Airlines",12264,IAD,13032,LNS,2025
237.00,AA,American Airlines Inc.,14908,SNA,10423,AUS,2025
237.00,AN,"ADVANCED AIR, LLC",10140,ABQ,11085,CNM,2025
237.00,AN,"ADVANCED AIR, LLC",14107,PHX,12018,GUP,2025
237.00,C5,CommuteAir LLC dba CommuteAir,10994,CHS,12264,IAD,2025
237.00,G4,Allegiant Air,14685,SAV,11618,EWR,2025
237.00,GV,Grant Aviation,10551,BET,11227,CYF,2025
237.00,MX,Breeze Aviation Group DBA  Breeze,13495,MSY,10529,BDL,2025
237.00,OO,SkyWest Airlines Inc.,11292,DEN,10617,BIH,2025
237.00,OO,SkyWest Airlines Inc.,11298,DFW,12012,GUC,2025
237.00,OO,SkyWest Airlines Inc.,11648,FCA,14771,SFO,2025
237.00,OO,SkyWest Airlines Inc.,14107,PHX,14893,SMF,2025
237.00,SY,Sun Country Airlines d/b/a MN Airlines,10208,AGS,11973,GPT,2025
237.00,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,10208,AGS,2025
237.00,WN,Southwest Airlines Co.,10140,ABQ,13204,MCO,2025
237.00,YV,Mesa Airlines Inc.,12266,IAH,12206,HRL,2025
237.00,YX,Republic Airline,12264,IAD,10693,BNA,2025
237.00,ZW,Air Wisconsin Airlines Corp,14711,SCE,14100,PHL,2025
238.00,8E,Bering Air Inc.,13970,OTZ,10640,BKC,2025
238.00,8E,Bering Air Inc.,15785,WLK,13970,OTZ,2025
238.00,8V,Wright Air Service,10225,AIN,10754,BRW,2025
238.00,8V,Wright Air Service,11833,FYU,11630,FAI,2025
238.00,8V,Wright Air Service,11844,GAL,11630,FAI,2025
238.00,9E,Endeavor Air Inc.,11996,GSP,10397,ATL,2025
238.00,AS,Alaska Airlines Inc.,14828,SIT,12819,KTN,2025
238.00,G7,GoJet Airlines LLC d/b/a United Express,12264,IAD,11066,CMH,2025
238.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,13230,MDT,2025
238.00,GCA,"Global Crossing Airlines, Inc.",10185,AEX,11618,EWR,2025
238.00,MQ,Envoy Air,13930,ORD,15412,TYS,2025
238.00,MX,Breeze Aviation Group DBA  Breeze,10529,BDL,11066,CMH,2025
238.00,NK,Spirit Air Lines,13577,MYR,10529,BDL,2025
238.00,OO,SkyWest Airlines Inc.,14576,ROC,11433,DTW,2025
238.00,UA,United Air Lines Inc.,12264,IAD,13198,MCI,2025
238.00,UA,United Air Lines Inc.,12264,IAD,14321,PWM,2025
238.00,UA,United Air Lines Inc.,13198,MCI,13495,MSY,2025
238.00,XP,TEM Enterprises dba  Avelo Airlines,11996,GSP,12244,HVN,2025
238.00,YX,Republic Airline,11278,DCA,12992,LIT,2025
238.00,YX,Republic Airline,11433,DTW,13244,MEM,2025
239.00,2JQ,Delux Public Charter LLC,15342,TSM,10800,BUR,2025
239.00,37Q,"Eastern Air Express, LLC (EAX)",12451,JAX,13204,MCO,2025
239.00,8V,Wright Air Service,10225,AIN,10754,BRW,2025
239.00,8V,Wright Air Service,11844,GAL,11630,FAI,2025
239.00,9K,"Hyannis Air Service, Inc. dba Cape Air",11908,GGW,10620,BIL,2025
239.00,9X,"Southern Airways Express, dba Mokulele Airlines",13347,MKK,13109,LUP,2025
239.00,AS,Alaska Airlines Inc.,10926,CDV,14747,SEA,2025
239.00,AS,Alaska Airlines Inc.,14747,SEA,10926,CDV,2025
239.00,DL,Delta Air Lines Inc.,13303,MIA,13204,MCO,2025
239.00,G7,GoJet Airlines LLC d/b/a United Express,12264,IAD,12953,LGA,2025
239.00,GCA,"Global Crossing Airlines, Inc.",10466,AZA,10559,BFI,2025
239.00,GV,Grant Aviation,10551,BET,15554,VAK,2025
239.00,MQ,Envoy Air,11298,DFW,11109,COS,2025
239.00,MQ,Envoy Air,14107,PHX,11921,GJT,2025
239.00,MX,Breeze Aviation Group DBA  Breeze,13204,MCO,13832,OGS,2025
239.00,VC,Via Airlines d/b/a Sterling Airways,10299,ANC,14738,SDP,2025
239.00,YX,Republic Airline,14100,PHL,13930,ORD,2025
240.00,2JQ,Delux Public Charter LLC,13796,OAK,14712,SCF,2025
240.00,8E,Bering Air Inc.,13873,OME,14805,SHH,2025
240.00,8V,Wright Air Service,11630,FAI,11833,FYU,2025
240.00,9X,"Southern Airways Express, dba Mokulele Airlines",12892,LAX,12363,IPL,2025
240.00,9X,"Southern Airways Express, dba Mokulele Airlines",13032,LNS,14122,PIT,2025
240.00,9X,"Southern Airways Express, dba Mokulele Airlines",13830,OGG,13520,MUE,2025
240.00,F9,Frontier Airlines Inc.,11193,CVG,10721,BOS,2025
240.00,G4,Allegiant Air,11292,DEN,10408,ATW,2025
240.00,G4,Allegiant Air,11618,EWR,14685,SAV,2025
240.00,KG,Key Lime Air Corp dba Denver Air Connection,10950,CEZ,11292,DEN,2025
240.00,MQ,Envoy Air,10561,BFL,14107,PHX,2025
240.00,MQ,Envoy Air,11193,CVG,11298,DFW,2025
240.00,SY,Sun Country Airlines d/b/a MN Airlines,11259,DAL,11637,FAR,2025
240.00,WN,Southwest Airlines Co.,10140,ABQ,14893,SMF,2025
240.00,WN,Southwest Airlines Co.,12448,JAN,13204,MCO,2025
240.00,WN,Southwest Airlines Co.,14107,PHX,11433,DTW,2025
240.00,YV,Mesa Airlines Inc.,12206,HRL,12266,IAH,2025
240.00,YX,Republic Airline,12323,ILM,11618,EWR,2025
240.00,ZW,Air Wisconsin Airlines Corp,11775,FSD,13930,ORD,2025
240.00,ZW,Air Wisconsin Airlines Corp,14100,PHL,14711,SCE,2025
241.00,9X,"Southern Airways Express, dba Mokulele Airlines",11298,DFW,12190,HOT,2025
241.00,C5,CommuteAir LLC dba CommuteAir,13244,MEM,12266,IAH,2025
241.00,DL,Delta Air Lines Inc.,13487,MSP,14107,PHX,2025
241.00,GCA,"Global Crossing Airlines, Inc.",10185,AEX,11618,EWR,2025
241.00,GCA,"Global Crossing Airlines, Inc.",11292,DEN,12889,LAS,2025
241.00,GCA,"Global Crossing Airlines, Inc.",12451,JAX,11150,CSG,2025
241.00,GCA,"Global Crossing Airlines, Inc.",15295,TOL,14524,RIC,2025
241.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11057,CLT,10654,BKW,2025
241.00,MX,Breeze Aviation Group DBA  Breeze,11618,EWR,13204,MCO,2025
241.00,MX,Breeze Aviation Group DBA  Breeze,12451,JAX,14492,RDU,2025
241.00,OO,SkyWest Airlines Inc.,12094,HDN,14771,SFO,2025
241.00,PT,Piedmont Airlines,15380,TVC,13930,ORD,2025
241.00,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,11995,GSO,2025
241.00,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,15412,TYS,2025
241.00,SY,Sun Country Airlines d/b/a MN Airlines,12758,KOA,12892,LAX,2025
241.00,WN,Southwest Airlines Co.,11278,DCA,14893,SMF,2025
241.00,WN,Southwest Airlines Co.,14831,SJC,10693,BNA,2025
242.00,2JQ,Delux Public Charter LLC,14869,SLC,12889,LAS,2025
242.00,AA,American Airlines Inc.,14100,PHL,14986,SRQ,2025
242.00,MQ,Envoy Air,12945,LEX,13303,MIA,2025
242.00,UA,United Air Lines Inc.,14771,SFO,11066,CMH,2025
242.00,XP,TEM Enterprises dba  Avelo Airlines,13891,ONT,15023,STS,2025
242.00,YX,Republic Airline,11433,DTW,11193,CVG,2025
242.00,YX,Republic Airline,12124,HHH,11618,EWR,2025
242.00,ZW,Air Wisconsin Airlines Corp,13198,MCI,13930,ORD,2025
242.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,13198,MCI,2025
243.00,9K,"Hyannis Air Service, Inc. dba Cape Air",13862,OLF,10620,BIL,2025
243.00,GV,Grant Aviation,10551,BET,12779,KPN,2025
243.00,GV,Grant Aviation,10551,BET,12853,KWN,2025
243.00,KG,Key Lime Air Corp dba Denver Air Connection,14107,PHX,10950,CEZ,2025
243.00,MQ,Envoy Air,13303,MIA,13230,MDT,2025
243.00,OO,SkyWest Airlines Inc.,11433,DTW,12339,IND,2025
243.00,OO,SkyWest Airlines Inc.,13487,MSP,15096,SYR,2025
243.00,PT,Piedmont Airlines,11986,GRR,13930,ORD,2025
243.00,YX,Republic Airline,10994,CHS,10721,BOS,2025
243.00,YX,Republic Airline,15096,SYR,11433,DTW,2025
243.00,ZW,Air Wisconsin Airlines Corp,13871,OMA,13930,ORD,2025
243.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,13871,OMA,2025
244.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11833,FYU,2025
244.00,8V,Wright Air Service,11833,FYU,11630,FAI,2025
244.00,C5,CommuteAir LLC dba CommuteAir,13851,OKC,12266,IAH,2025
244.00,F9,Frontier Airlines Inc.,11292,DEN,12992,LIT,2025
244.00,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,12264,IAD,2025
244.00,GCA,"Global Crossing Airlines, Inc.",11057,CLT,11150,CSG,2025
244.00,MX,Breeze Aviation Group DBA  Breeze,14492,RDU,14679,SAN,2025
244.00,MX,Breeze Aviation Group DBA  Breeze,14679,SAN,14492,RDU,2025
244.00,OO,SkyWest Airlines Inc.,14492,RDU,12478,JFK,2025
244.00,QX,Horizon Air,14747,SEA,13476,MRY,2025
244.00,SY,Sun Country Airlines d/b/a MN Airlines,10590,IFP,13485,MSN,2025
244.00,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,11057,CLT,2025
244.00,WN,Southwest Airlines Co.,12391,ISP,11697,FLL,2025
244.00,YX,Republic Airline,11278,DCA,13931,ORF,2025
245.00,2JQ,Delux Public Charter LLC,14712,SCF,13796,OAK,2025
245.00,37Q,"Eastern Air Express, LLC (EAX)",10466,AZA,11540,ELP,2025
245.00,8E,Bering Air Inc.,13970,OTZ,15785,WLK,2025
245.00,9E,Endeavor Air Inc.,10792,BUF,11433,DTW,2025
245.00,AS,Alaska Airlines Inc.,14831,SJC,12889,LAS,2025
245.00,KG,Key Lime Air Corp dba Denver Air Connection,13930,ORD,12412,IWD,2025
245.00,MQ,Envoy Air,12945,LEX,13303,MIA,2025
245.00,MX,Breeze Aviation Group DBA  Breeze,12892,LAX,10994,CHS,2025
245.00,OH,PSA Airlines Inc.,11278,DCA,14027,PBI,2025
245.00,YX,Republic Airline,12264,IAD,10423,AUS,2025
245.00,YX,Republic Airline,14696,SBN,12264,IAD,2025
245.00,ZW,Air Wisconsin Airlines Corp,14100,PHL,12945,LEX,2025
246.00,2E,Smokey Bay Air Inc.,12184,HOM,14942,SOV,2025
246.00,8E,Bering Air Inc.,15861,WTK,13970,OTZ,2025
246.00,9E,Endeavor Air Inc.,10397,ATL,15370,TUL,2025
246.00,9X,"Southern Airways Express, dba Mokulele Airlines",12363,IPL,12892,LAX,2025
246.00,9X,"Southern Airways Express, dba Mokulele Airlines",13520,MUE,13830,OGG,2025
246.00,AA,American Airlines Inc.,13303,MIA,11066,CMH,2025
246.00,C5,CommuteAir LLC dba CommuteAir,11540,ELP,12266,IAH,2025
246.00,GCA,"Global Crossing Airlines, Inc.",10185,AEX,11150,CSG,2025
246.00,GCA,"Global Crossing Airlines, Inc.",15295,TOL,14524,RIC,2025
246.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10654,BKW,11057,CLT,2025
246.00,MQ,Envoy Air,13367,MLI,13930,ORD,2025
246.00,MX,Breeze Aviation Group DBA  Breeze,14492,RDU,12892,LAX,2025
246.00,MX,Breeze Aviation Group DBA  Breeze,14771,SFO,14524,RIC,2025
246.00,OO,SkyWest Airlines Inc.,11298,DFW,11540,ELP,2025
246.00,OO,SkyWest Airlines Inc.,11433,DTW,14576,ROC,2025
246.00,OO,SkyWest Airlines Inc.,12892,LAX,13502,MTJ,2025
246.00,OO,SkyWest Airlines Inc.,15016,STL,12266,IAH,2025
246.00,SY,Sun Country Airlines d/b/a MN Airlines,11637,FAR,11259,DAL,2025
246.00,SY,Sun Country Airlines d/b/a MN Airlines,11973,GPT,11823,FWA,2025
246.00,UA,United Air Lines Inc.,14685,SAV,11292,DEN,2025
246.00,YX,Republic Airline,13930,ORD,11977,GRB,2025
246.00,ZW,Air Wisconsin Airlines Corp,13930,ORD,14633,RST,2025
247.00,37Q,"Eastern Air Express, LLC (EAX)",14683,SAT,13303,MIA,2025
247.00,F9,Frontier Airlines Inc.,10721,BOS,11298,DFW,2025
247.00,F9,Frontier Airlines Inc.,14679,SAN,14893,SMF,2025
247.00,G4,Allegiant Air,12992,LIT,14761,SFB,2025
247.00,MQ,Envoy Air,12217,HSV,11278,DCA,2025
